"","1","2","3","4","5","6","7","8","9","10"
"3101",0.0961538461538462,0.0961538461538462,0.115384615384615,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.115384615384615,0.0961538461538462
"557",0.0735294117647059,0.0735294117647059,0.132352941176471,0.0735294117647059,0.0735294117647059,0.102941176470588,0.0735294117647059,0.220588235294118,0.0735294117647059,0.102941176470588
"13310",0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.115384615384615,0.0961538461538462,0.115384615384615,0.0961538461538462
"6361",0.0892857142857143,0.0892857142857143,0.107142857142857,0.0892857142857143,0.107142857142857,0.142857142857143,0.0892857142857143,0.0892857142857143,0.0892857142857143,0.107142857142857
"4250",0.105263157894737,0.087719298245614,0.105263157894737,0.087719298245614,0.087719298245614,0.105263157894737,0.105263157894737,0.140350877192982,0.087719298245614,0.087719298245614
"7146",0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.117647058823529,0.0980392156862745
"5116",0.111111111111111,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0793650793650794,0.142857142857143,0.0793650793650794,0.0952380952380952,0.0793650793650794,0.0793650793650794
"1062",0.123076923076923,0.0923076923076923,0.138461538461538,0.0769230769230769,0.0769230769230769,0.138461538461538,0.0769230769230769,0.107692307692308,0.0769230769230769,0.0923076923076923
"13371",0.0943396226415094,0.0943396226415094,0.113207547169811,0.0943396226415094,0.113207547169811,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.113207547169811,0.0943396226415094
"8330",0.0909090909090909,0.0909090909090909,0.109090909090909,0.109090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.0909090909090909,0.109090909090909,0.109090909090909
"12107",0.120689655172414,0.0862068965517241,0.0862068965517241,0.103448275862069,0.137931034482759,0.0862068965517241,0.103448275862069,0.103448275862069,0.0862068965517241,0.0862068965517241
"12121",0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.0943396226415094,0.113207547169811,0.113207547169811,0.0943396226415094,0.113207547169811,0.0943396226415094
"13888",0.0961538461538462,0.0961538461538462,0.115384615384615,0.115384615384615,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462,0.0961538461538462
"6297",0.0847457627118644,0.101694915254237,0.101694915254237,0.101694915254237,0.0847457627118644,0.11864406779661,0.101694915254237,0.0847457627118644,0.135593220338983,0.0847457627118644
"3388",0.114754098360656,0.131147540983607,0.0983606557377049,0.0983606557377049,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.0819672131147541,0.131147540983607,0.0983606557377049
"1647",0.0909090909090909,0.0909090909090909,0.109090909090909,0.127272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.0909090909090909,0.109090909090909
"13508",0.107142857142857,0.0892857142857143,0.125,0.107142857142857,0.0892857142857143,0.0892857142857143,0.107142857142857,0.0892857142857143,0.107142857142857,0.0892857142857143
"6960",0.078125,0.09375,0.09375,0.078125,0.109375,0.109375,0.109375,0.125,0.109375,0.09375
"6357",0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.127272727272727,0.127272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909
"4654",0.103448275862069,0.103448275862069,0.120689655172414,0.137931034482759,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.103448275862069,0.0862068965517241
"12609",0.0819672131147541,0.0983606557377049,0.0819672131147541,0.114754098360656,0.0819672131147541,0.0819672131147541,0.114754098360656,0.163934426229508,0.0819672131147541,0.0983606557377049
"6282",0.109090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.109090909090909,0.0909090909090909,0.0909090909090909,0.109090909090909,0.0909090909090909,0.109090909090909
"7226",0.0972222222222222,0.0694444444444444,0.111111111111111,0.0972222222222222,0.138888888888889,0.0833333333333333,0.0694444444444444,0.0833333333333333,0.125,0.125
